Year,City,Sport,Athlete,Country,Medal
[1964, TOKYO, Gymnastics, WEBER Peter, EUA, bronze]
[1964, TOKYO, Gymnastics, ENDO Yukio, JPN, gold]
[1964, TOKYO, Gymnastics, HAYATA Takuji, JPN, gold]
[1964, TOKYO, Gymnastics, MITSUKURI Takashi, JPN, gold]
[1964, TOKYO, Gymnastics, ONO Takashi, JPN, gold]
[1964, TOKYO, Gymnastics, TSURUMI Shuji, JPN, gold]
[1964, TOKYO, Gymnastics, YAMASHITA Haruhiro, JPN, gold]
[1964, TOKYO, Gymnastics, DIOMIDOV Sergei, URS, silver]
[1964, TOKYO, Gymnastics, LEONTYEV Viktor, URS, silver]
[1964, TOKYO, Gymnastics, LISITSKY Viktor, URS, silver]
[1964, TOKYO, Gymnastics, SHAKHLIN Boris, URS, silver]
[1964, TOKYO, Gymnastics, TITOV Yuri, URS, silver]
[1964, TOKYO, Gymnastics, TSAPENKO Yuri, URS, silver]
[1964, TOKYO, Gymnastics, ABUKAWA-CHIBA Ginko, JPN, bronze]
[1964, TOKYO, Gymnastics, NAKAMURA-MITSUKURI Taniko, JPN, bronze]
[1964, TOKYO, Gymnastics, ONO Kiyoko, JPN, bronze]
[1964, TOKYO, Gymnastics, SHIRAZU-AIHARA Toshiko, JPN, bronze]
[1964, TOKYO, Gymnastics, TANAKA-IKEDA Keiko, JPN, bronze]
[1964, TOKYO, Gymnastics, TSUJI Hiroko, JPN, bronze]
[1964, TOKYO, Gymnastics, ASTAKHOVA Polina, URS, gold]
[1964, TOKYO, Gymnastics, GROMOVA Lyudmila, URS, gold]
[1964, TOKYO, Gymnastics, LATYNINA Larisa, URS, gold]
[1964, TOKYO, Gymnastics, LYUKHINA-ZAMOTAILOVA Tamara, URS, gold]
[1964, TOKYO, Gymnastics, MANINA Tamara, URS, gold]
[1964, TOKYO, Gymnastics, VOLCHETSKAYA Elena, URS, gold]
[1964, TOKYO, Gymnastics, CASLAVSKA Vera, TCH, silver]
[1964, TOKYO, Gymnastics, KRAJCIROVA-NEMETHOVA Mariana, TCH, silver]
[1964, TOKYO, Gymnastics, POSNEROVA-KUBICKOVA Jana, TCH, silver]
[1964, TOKYO, Gymnastics, RUZICKOVA Hana, TCH, silver]
[1964, TOKYO, Gymnastics, SEDLACKOVA Jaroslava, TCH, silver]
[1964, TOKYO, Gymnastics, TACOVA-TKACIKOVA Adolfina, TCH, silver]
[1964, TOKYO, Gymnastics, LATYNINA Larisa, URS, bronze]
[1964, TOKYO, Gymnastics, ASTAKHOVA Polina, URS, gold]
[1964, TOKYO, Gymnastics, MAKRAY-SCHMITT Katalin, HUN, silver]
[1964, TOKYO, Gymnastics, RANTAKARI Hannu Juhani, FIN, bronze]
[1964, TOKYO, Gymnastics, YAMASHITA Haruhiro, JPN, gold]
[1964, TOKYO, Gymnastics, LISITSKY Viktor, URS, silver]
[1964, TOKYO, Gymnastics, CASLAVSKA Vera, TCH, gold]
[1964, TOKYO, Gymnastics, LATYNINA Larisa, URS, silver]
[1964, TOKYO, Gymnastics, RADOCHLA Birgit, EUA, silver]
[1964, TOKYO, Hockey, CROSSMAN Mervyn, AUS, bronze]
[1964, TOKYO, Hockey, DEARING Paul, AUS, bronze]
[1964, TOKYO, Hockey, EVANS Raymond, AUS, bronze]
[1964, TOKYO, Hockey, GLENCROSS Brian, AUS, bronze]
[1964, TOKYO, Hockey, HODDER Robin, AUS, bronze]
[1964, TOKYO, Hockey, MCBRYDE John, AUS, bronze]
[1964, TOKYO, Hockey, MCWATTERS Donald, AUS, bronze]
[1964, TOKYO, Hockey, NILAN Patrick, AUS, bronze]
[1964, TOKYO, Hockey, PEARCE Eric Robert, AUS, bronze]
[1964, TOKYO, Hockey, PEARCE Julian, AUS, bronze]
[1964, TOKYO, Hockey, PIPER Desmond, AUS, bronze]
[1964, TOKYO, Hockey, SMART Donald, AUS, bronze]
[1964, TOKYO, Hockey, WATERS Anthony, AUS, bronze]
[1964, TOKYO, Hockey, WOOD Graham, AUS, bronze]
[1964, TOKYO, Hockey, KAUSHIK Hari Pal, IND, gold]
[1964, TOKYO, Hockey, LAL Mohinder, IND, gold]
[1964, TOKYO, Hockey, LAXMAN Shankar, IND, gold]
[1964, TOKYO, Hockey, PATIL Bandu, IND, gold]
[1964, TOKYO, Hockey, PETER John Victor, IND, gold]
[1964, TOKYO, Hockey, SAYED Ali, IND, gold]
[1964, TOKYO, Hockey, SINGH KULLAR Udham, IND, gold]
[1964, TOKYO, Hockey, SINGH Charanjit, IND, gold]
[1964, TOKYO, Hockey, SINGH Darshan, IND, gold]
[1964, TOKYO, Hockey, SINGH Dharam, IND, gold]
[1964, TOKYO, Hockey, SINGH Gurbux, IND, gold]
[1964, TOKYO, Hockey, SINGH Harbinder, IND, gold]
[1964, TOKYO, Hockey, SINGH Jagjit, IND, gold]
[1964, TOKYO, Hockey, SINGH Joginder, IND, gold]
[1964, TOKYO, Hockey, SINGH Prithipal, IND, gold]
[1964, TOKYO, Hockey, ABDUL Hamid, PAK, silver]
[1964, TOKYO, Hockey, ASAD Muhammad, PAK, silver]
[1964, TOKYO, Hockey, DAR Munir Ahmad, PAK, silver]
[1964, TOKYO, Hockey, KHALID Mahmud, PAK, silver]
[1964, TOKYO, Hockey, KHAN Anwar Ahmad, PAK, silver]
[1964, TOKYO, Hockey, KHIZAR Nawaz, PAK, silver]
[1964, TOKYO, Hockey, KHURSHID Azam, PAK, silver]
[1964, TOKYO, Hockey, MANNA Muhammad Afzal, PAK, silver]
[1964, TOKYO, Hockey, MANZOOR Hussain Atif, PAK, silver]
[1964, TOKYO, Hockey, MUHAMMAD Rashid, PAK, silver]
[1964, TOKYO, Hockey, MUTTI Ullah, PAK, silver]
[1964, TOKYO, Hockey, NIAZI Tariq, PAK, silver]
[1964, TOKYO, Hockey, SAEED Anwar, PAK, silver]
[1964, TOKYO, Hockey, TARIQ Aziz, PAK, silver]
[1964, TOKYO, Hockey, ZAFAR Hayat, PAK, silver]
[1964, TOKYO, Hockey, ZAKA Uddin, PAK, silver]
[1964, TOKYO, Judo, BOGOLYUBOV Aron, URS, bronze]
[1964, TOKYO, Judo, STEPANOV Oleg, URS, bronze]
[1964, TOKYO, Judo, NAKATANI Takehide, JPN, gold]
[1964, TOKYO, Judo, HÄNNI Eric, SUI, silver]
[1964, TOKYO, Judo, CHIKVILADZE Parnaos, URS, bronze]
[1964, TOKYO, Judo, KIKNADZE Anzor, URS, bronze]
[1964, TOKYO, Judo, INOKUMA Isao, JPN, gold]
[1964, TOKYO, Judo, ROGERS Alfred Harold Douglas, CAN, silver]
[1964, TOKYO, Judo, BREGMAN James Steven, USA, bronze]
[1964, TOKYO, Judo, KIM Eui-Tae, KOR, bronze]
[1964, TOKYO, Judo, OKANO Isao, JPN, gold]
[1964, TOKYO, Judo, HOFMANN Wolfgang, EUA, silver]
[1964, TOKYO, Judo, BORONOSKI Theodore, AUS, bronze]
[1964, TOKYO, Judo, GLAHN Klaus, EUA, bronze]
[1964, TOKYO, Judo, GEESINK Antonius Johannes, NED, gold]
[1964, TOKYO, Judo, KAMINAGA Akio, JPN, silver]
[1964, TOKYO, Modern Pentathlon, MOKEEV Albert, URS, bronze]
[1964, TOKYO, Modern Pentathlon, TÖRÖK Ferenc, HUN, gold]
[1964, TOKYO, Modern Pentathlon, NOVIKOV Igor, URS, silver]
[1964, TOKYO, Modern Pentathlon, NAGY Imre, HUN, bronze]
[1964, TOKYO, Modern Pentathlon, TÖRÖK Ferenc, HUN, bronze]
[1964, TOKYO, Modern Pentathlon, TOROK Otto, HUN, bronze]
[1964, TOKYO, Modern Pentathlon, MINEEV Viktor, URS, gold]
[1964, TOKYO, Modern Pentathlon, MOKEEV Albert, URS, gold]
[1964, TOKYO, Modern Pentathlon, NOVIKOV Igor, URS, gold]
[1964, TOKYO, Modern Pentathlon, KIRKWOOD David Archer, USA, silver]
[1964, TOKYO, Modern Pentathlon, MOORE James Warren, USA, silver]
[1964, TOKYO, Modern Pentathlon, PESTHY Paul Karoly, USA, silver]
[1964, TOKYO, Rowing, HOTTENROTT Wolfgang, EUA, bronze]
[1964, TOKYO, Rowing, SCHWAN Michael, EUA, bronze]
[1964, TOKYO, Rowing, HUNGERFORD George William, CAN, gold]
[1964, TOKYO, Rowing, JACKSON Roger Charles, CAN, gold]
[1964, TOKYO, Rowing, BLAISSE Steven Joseph, NED, silver]
[1964, TOKYO, Rowing, VEENEMANS Ernest Willem, NED, silver]
[1964, TOKYO, Rowing, ANDRS Vladimir, TCH, bronze]
[1964, TOKYO, Rowing, HOFMAN Pavel, TCH, bronze]
[1964, TOKYO, Rowing, DUBROVSKY Boris, URS, gold]
[1964, TOKYO, Rowing, TYURIN Oleg, URS, gold]
[1964, TOKYO, Rowing, CROMWELL Seymour Legrand II, USA, silver]
[1964, TOKYO, Rowing, STORM James Eugene, USA, silver]
[1964, TOKYO, Rowing, CERMAK Petr, TCH, bronze]
[1964, TOKYO, Rowing, JANOUSEK Bohumil, TCH, bronze]
[1964, TOKYO, Rowing, KONICEK Miroslav, TCH, bronze]
[1964, TOKYO, Rowing, LUNDAK Jiri, TCH, bronze]
[1964, TOKYO, Rowing, MRVIK Jan, TCH, bronze]
[1964, TOKYO, Rowing, NOVY Richard, TCH, bronze]
[1964, TOKYO, Rowing, POJEZNY Ludek, TCH, bronze]
[1964, TOKYO, Rowing, TOCEK Julius, TCH, bronze]
[1964, TOKYO, Rowing, VENTUS Josef, TCH, bronze]
[1964, TOKYO, Rowing, AMLONG Joseph Brian, USA, gold]
[1964, TOKYO, Rowing, AMLONG Thomas Kennedy, USA, gold]
[1964, TOKYO, Rowing, BUDD Harold Boyce Jr., USA, gold]
[1964, TOKYO, Rowing, CLARK Emory Wendell II, USA, gold]
[1964, TOKYO, Rowing, CWIKLINSKI Stanley Francis, USA, gold]
[1964, TOKYO, Rowing, FOLEY Hugh Miller, USA, gold]
[1964, TOKYO, Rowing, KNECHT William Joseph, USA, gold]
[1964, TOKYO, Rowing, STOWE William Arthur, USA, gold]
[1964, TOKYO, Rowing, ZIMONYI Robert, USA, gold]
[1964, TOKYO, Rowing, AEFFKE Klaus, EUA, silver]
[1964, TOKYO, Rowing, AHRENS Thomas, EUA, silver]
[1964, TOKYO, Rowing, BEHRENS Klaus, EUA, silver]
[1964, TOKYO, Rowing, BITTNER Klaus, EUA, silver]
[1964, TOKYO, Rowing, MEYER Horst, EUA, silver]
[1964, TOKYO, Rowing, PLAGEMANN Jürgen, EUA, silver]
[1964, TOKYO, Rowing, SCHROEDER Jürgen, EUA, silver]
[1964, TOKYO, Rowing, VON GRODDECK Karl-Heinrich, EUA, silver]
[1964, TOKYO, Rowing, WALLBRECHT Hans-Jürgen, EUA, silver]
[1964, TOKYO, Rowing, LYON Richard Avery, USA, bronze]
[1964, TOKYO, Rowing, MITTET Theodore Peder, USA, bronze]
[1964, TOKYO, Rowing, NASH Theodore Allison, USA, bronze]
[1964, TOKYO, Rowing, PICARD Geoffrey William, USA, bronze]
[1964, TOKYO, Rowing, HANSEN John Orsted, DEN, gold]
[1964, TOKYO, Rowing, HASLOV Björn Borgen, DEN, gold]
[1964, TOKYO, Rowing, HELMUDT Kurt, DEN, gold]
[1964, TOKYO, Rowing, PETERSEN Erik, DEN, gold]
[1964, TOKYO, Rowing, BARRY William Louis, GBR, silver]
[1964, TOKYO, Rowing, JAMES John Jesse, GBR, silver]
[1964, TOKYO, Rowing, RUSSELL John Michael, GBR, silver]
[1964, TOKYO, Rowing, WARDELL-YERBURGH Hugh Arthur, GBR, silver]
[1964, TOKYO, Rowing, KLUMPERBEEK Marius Pieter Louis, NED, bronze]
[1964, TOKYO, Rowing, MULLINK Alex Gerhard, NED, bronze]
[1964, TOKYO, Rowing, VAN DE GRAAF Robert, NED, bronze]
[1964, TOKYO, Rowing, VAN DE GRAAFF Frederik Robbert, NED, bronze]
[1964, TOKYO, Rowing, VAN DE GRAAFF Jan, NED, bronze]
[1964, TOKYO, Rowing, BRITTING Bernhard, EUA, gold]
[1964, TOKYO, Rowing, HIRSCHFELDER Egbert, EUA, gold]
[1964, TOKYO, Rowing, NEUSEL Peter, EUA, gold]
[1964, TOKYO, Rowing, OELKE Jürgen, EUA, gold]
[1964, TOKYO, Rowing, WERNER Joachim, EUA, gold]
[1964, TOKYO, Rowing, BOSATTA Renato, ITA, silver]
[1964, TOKYO, Rowing, DE PEDRINA Franco, ITA, silver]
[1964, TOKYO, Rowing, GALANTE Giuseppe, ITA, silver]
[1964, TOKYO, Rowing, SPINOLA Giovanni, ITA, silver]
[1964, TOKYO, Rowing, TRIVINI Emilio, ITA, silver]
[1964, TOKYO, Rowing, BOS Jan Justus, NED, bronze]
[1964, TOKYO, Rowing, HARTSUIKER Frederik Klaas Jan, NED, bronze]
[1964, TOKYO, Rowing, ROUWE Herman Jan, NED, bronze]
[1964, TOKYO, Rowing, FERRY Edward Payson, USA, gold]
[1964, TOKYO, Rowing, FINDLAY Conrad Francis, USA, gold]
[1964, TOKYO, Rowing, MITCHELL Henry Kent II, USA, gold]
[1964, TOKYO, Rowing, DEROUY Jean-Claude, FRA, silver]
[1964, TOKYO, Rowing, MOREL Georges, FRA, silver]
[1964, TOKYO, Rowing, MOREL Jacques, FRA, silver]
[1964, TOKYO, Rowing, KOTTMANN Gottfried, SUI, bronze]
[1964, TOKYO, Rowing, IVANOV Vyacheslav, URS, gold]
[1964, TOKYO, Rowing, HILL Achim, EUA, silver]
[1964, TOKYO, Sailing, BATCHELDER Joseph Laws, USA, bronze]
[1964, TOKYO, Sailing, MCNAMARA John Joseph Jr., USA, bronze]
[1964, TOKYO, Sailing, SCULLY Francis Paul Jr., USA, bronze]
[1964, TOKYO, Sailing, NORTHAM William Herbert, AUS, gold]
[1964, TOKYO, Sailing, O'DONNELL Peter Joseph, AUS, gold]
[1964, TOKYO, Sailing, SARGEANT James Fred Robert, AUS, gold]
[1964, TOKYO, Sailing, KARLSSON Arne, SWE, silver]
[1964, TOKYO, Sailing, STORK Sture, SWE, silver]
[1964, TOKYO, Sailing, THÖRN Lars, SWE, silver]
[1964, TOKYO, Sailing, DEAVER Richard Burke, USA, bronze]
[1964, TOKYO, Sailing, NORTH Lowell Orton, USA, bronze]
[1964, TOKYO, Sailing, ROGERS Charles Sinclair, USA, bronze]
[1964, TOKYO, Sailing, BERNTSEN Ole Valdemar Henrik, DEN, gold]
[1964, TOKYO, Sailing, POULSEN Ole, DEN, gold]
[1964, TOKYO, Sailing, VON BÜLOW Christian Robert, DEN, gold]
[1964, TOKYO, Sailing, AHRENDT Peter, EUA, silver]
[1964, TOKYO, Sailing, LORENZ Wilfred, EUA, silver]
[1964, TOKYO, Sailing, MENSE Ulrich, EUA, silver]
[1964, TOKYO, Sailing, BENTSEN William Bruce, USA, bronze]
[1964, TOKYO, Sailing, MELGES Harry Clemens, USA, bronze]
[1964, TOKYO, Sailing, PEDERSEN Helmer Orlaf L., NZL, gold]
[1964, TOKYO, Sailing, WELLS Earle Leonard, NZL, gold]
[1964, TOKYO, Sailing, MORGAN Anthony William Crawfort, GBR, silver]
[1964, TOKYO, Sailing, MUSTO Franklyn Keith, GBR, silver]
[1964, TOKYO, Sailing, WIND Henning Norgaard, DEN, bronze]
[1964, TOKYO, Sailing, KUHWEIDE Wilhelm, EUA, gold]
[1964, TOKYO, Sailing, BARRETT Peter Jones, USA, silver]
[1964, TOKYO, Sailing, PETTERSSON Pelle Helmer, SWE, bronze]
[1964, TOKYO, Sailing, SUNDSTRÖM Holger, SWE, bronze]
[1964, TOKYO, Sailing, COOKE Cecil George, BAH, gold]
[1964, TOKYO, Sailing, KNOWLES Durward Randolph, BAH, gold]
[1964, TOKYO, Sailing, STEARNS Richard Irving, USA, silver]
[1964, TOKYO, Sailing, WILLIAMS Lynn Alfred III, USA, silver]
[1964, TOKYO, Shooting, NACOVSKY Lubomir, TCH, bronze]
[1964, TOKYO, Shooting, LINNOSVUO Pentti Tapio Akseli, FIN, gold]
[1964, TOKYO, Shooting, TRIPSA Ion, ROU, silver]
[1964, TOKYO, Shooting, GUNNARSSON Martine Ingemar, USA, bronze]
[1964, TOKYO, Shooting, ANDERSON Gary Lee, USA, gold]
[1964, TOKYO, Shooting, KVELIASHVILI Shota, URS, silver]
[1964, TOKYO, Shooting, YOSHIKAWA Yoshihisa, JPN, bronze]
[1964, TOKYO, Shooting, MARKKANEN Väinö Johannes, FIN, gold]
[1964, TOKYO, Shooting, GREEN Franklin Crawford, USA, silver]
[1964, TOKYO, Shooting, HAMMERL Laszlo, HUN, bronze]
[1964, TOKYO, Shooting, WIGGER Lones Wesley Jr., USA, gold]
[1964, TOKYO, Shooting, CHRISTOV Velitchko, BUL, silver]
[1964, TOKYO, Shooting, POOL Thomas Gayle, USA, bronze]
[1964, TOKYO, Shooting, HAMMERL Laszlo, HUN, gold]
[1964, TOKYO, Shooting, WIGGER Lones Wesley Jr., USA, silver]
[1964, TOKYO, Shooting, MORRIS William Clifton, USA, bronze]
[1964, TOKYO, Shooting, MATTARELLI Ennio, ITA, gold]
[1964, TOKYO, Shooting, SENICHEV Pavel, URS, silver]
[1964, TOKYO, Volleyball, DEMACHI Yutaka, JPN, bronze]
[1964, TOKYO, Volleyball, HIGUCHI Tokihiko, JPN, bronze]
[1964, TOKYO, Volleyball, IKEDA Nachiro, JPN, bronze]
[1964, TOKYO, Volleyball, KOSEDO Toshiaki, JPN, bronze]
[1964, TOKYO, Volleyball, KOYAMA Tsutomu, JPN, bronze]
[1964, TOKYO, Volleyball, MINAMI Masayuki, JPN, bronze]
[1964, TOKYO, Volleyball, MORIYAMA Teruhisa, JPN, bronze]
[1964, TOKYO, Volleyball, NAKAMURA Yuzo, JPN, bronze]
[1964, TOKYO, Volleyball, NEKODA Katsutoshi, JPN, bronze]
[1964, TOKYO, Volleyball, SATO Yasutaka, JPN, bronze]
[1964, TOKYO, Volleyball, SUGAHARA Sadatoshi, JPN, bronze]
[1964, TOKYO, Volleyball, TOKUTOMI Takeshi, JPN, bronze]
[1964, TOKYO, Volleyball, BUGAENKOV Ivan, URS, gold]
[1964, TOKYO, Volleyball, BUROBIN Nikolai, URS, gold]
[1964, TOKYO, Volleyball, CHESNOKOV Yuri, URS, gold]
[1964, TOKYO, Volleyball, KALACHIKHIN Valeri, URS, gold]
[1964, TOKYO, Volleyball, KATCHARAVA Vazha, URS, gold]
[1964, TOKYO, Volleyball, KOVALENKO Vitali, URS, gold]
[1964, TOKYO, Volleyball, LYUGAILO Stanislav, URS, gold]
[1964, TOKYO, Volleyball, MONDZOLEVSKY Georgi, URS, gold]
[1964, TOKYO, Volleyball, POYARKOV Yuri, URS, gold]
[1964, TOKYO, Volleyball, SIBIRYAKOV Eduard, URS, gold]
[1964, TOKYO, Volleyball, VENGEROVSKY Yuri, URS, gold]
[1964, TOKYO, Volleyball, VOSKOBOINIKOV Dmitri, URS, gold]
[1964, TOKYO, Volleyball, CUDA Milan, TCH, silver]
[1964, TOKYO, Volleyball, GOLIAN Bohumil, TCH, silver]
[1964, TOKYO, Volleyball, HUMHAL Zdenek, TCH, silver]
[1964, TOKYO, Volleyball, KOP Petr, TCH, silver]
[1964, TOKYO, Volleyball, LABUDA Josef, TCH, silver]
[1964, TOKYO, Volleyball, MUSIL Josef, TCH, silver]
[1964, TOKYO, Volleyball, PAULUS Karel, TCH, silver]
[1964, TOKYO, Volleyball, PERUSIC Boris, TCH, silver]
[1964, TOKYO, Volleyball, SCHENK Pavel, TCH, silver]
[1964, TOKYO, Volleyball, SMIDL Vaclav, TCH, silver]
[1964, TOKYO, Volleyball, SORM Josef, TCH, silver]
[1964, TOKYO, Volleyball, TOMAN Ladislav, TCH, silver]
[1964, TOKYO, Volleyball, BUSZ Hanna Krystyna, POL, bronze]
[1964, TOKYO, Volleyball, CZAJKOWSKA Krystyna, POL, bronze]
[1964, TOKYO, Volleyball, GOLIMOWSKA Marja, POL, bronze]
[1964, TOKYO, Volleyball, HERMELA-NIEMCZYK Barbara Wieslawa, POL, bronze]
[1964, TOKYO, Volleyball, JAKUBOWSKA Krystyna, POL, bronze]
[1964, TOKYO, Volleyball, KORDACZUK Danuta, POL, bronze]
[1964, TOKYO, Volleyball, KRUP Krystyna, POL, bronze]
[1964, TOKYO, Volleyball, LEDWIG Jozefa, POL, bronze]
[1964, TOKYO, Volleyball, MARKO-KSIAZEK Jadwiga, POL, bronze]
[1964, TOKYO, Volleyball, RUTKOWSKA Jadwiga, POL, bronze]
[1964, TOKYO, Volleyball, SLIWKA Marja, POL, bronze]
[1964, TOKYO, Volleyball, SZCZESNIEWSKA Zofia, POL, bronze]
[1964, TOKYO, Volleyball, FUJIMOTO Yuko, JPN, gold]
[1964, TOKYO, Volleyball, HANDA Yuriko, JPN, gold]
[1964, TOKYO, Volleyball, ISOBE Sata, JPN, gold]
[1964, TOKYO, Volleyball, KASAI Masae, JPN, gold]
[1964, TOKYO, Volleyball, KONDO Maseko, JPN, gold]
[1964, TOKYO, Volleyball, MATSUMURA Katsumi, JPN, gold]
[1964, TOKYO, Volleyball, MATSUMURA Yoshiko, JPN, gold]
[1964, TOKYO, Volleyball, MIYAMOTO Emiko, JPN, gold]
[1964, TOKYO, Volleyball, SASAKI Setsuko, JPN, gold]
[1964, TOKYO, Volleyball, SHIBUKI Ayano, JPN, gold]
[1964, TOKYO, Volleyball, SHINOZAKI Yoko, JPN, gold]
[1964, TOKYO, Volleyball, TANIDA Kinuko, JPN, gold]
[1964, TOKYO, Volleyball, ABRAMOVA Nelli, URS, silver]
[1964, TOKYO, Volleyball, BILTAUER Astra, URS, silver]
[1964, TOKYO, Volleyball, BULDAKOVA Lyudmila, URS, silver]
[1964, TOKYO, Volleyball, GUREEVA Lyudmila, URS, silver]
[1964, TOKYO, Volleyball, KAMENEK-VINOGRADOVA Valentina, URS, silver]
[1964, TOKYO, Volleyball, KATUSHEVA Marita, URS, silver]
[1964, TOKYO, Volleyball, LUKANINA Ninel, URS, silver]
[1964, TOKYO, Volleyball, MISHAK Valentina, URS, silver]
[1964, TOKYO, Volleyball, ROSHCHINA Tatyana, URS, silver]
[1964, TOKYO, Volleyball, RYSKAL Inna, URS, silver]
[1964, TOKYO, Volleyball, RYZHOVA Antonina, URS, silver]
[1964, TOKYO, Volleyball, TIKHONINA Tamara, URS, silver]
[1964, TOKYO, Weightlifting, ISHINOSEKI Shiro, JPN, bronze]
[1964, TOKYO, Weightlifting, VAKHONIN Aleksei, URS, gold]
[1964, TOKYO, Weightlifting, FÖLDI Imre, HUN, silver]
[1964, TOKYO, Weightlifting, SCHEMANSKY Norbert, USA, bronze]
[1964, TOKYO, Weightlifting, ZHABOTINSKY Leonid, URS, gold]
[1964, TOKYO, Weightlifting, VLASOV Yuri, URS, silver]
[1964, TOKYO, Weightlifting, NOWAK Mieczyslaw, POL, bronze]
[1964, TOKYO, Weightlifting, MIYAKE Yoshinobu, JPN, gold]
[1964, TOKYO, Weightlifting, BERGER Isaac, USA, silver]
[1964, TOKYO, Weightlifting, ZIELINSKI Marian, POL, bronze]
[1964, TOKYO, Weightlifting, BASZANOWSKI Waldemar, POL, gold]
[1964, TOKYO, Weightlifting, KAPLUNOV Vladimir, URS, silver]
[1964, TOKYO, Weightlifting, OHUCHI Masashi, JPN, bronze]
[1964, TOKYO, Weightlifting, ZDRAZILA Hans, TCH, gold]
[1964, TOKYO, Weightlifting, KURENTSOV Viktor, URS, silver]
[1964, TOKYO, Weightlifting, VERES Gyözö, HUN, bronze]
[1964, TOKYO, Weightlifting, PLYUKFELDER Rudolf, URS, gold]
[1964, TOKYO, Weightlifting, TOTH Geza, HUN, silver]
[1964, TOKYO, Weightlifting, PALINSKI Ireneusz, POL, bronze]
[1964, TOKYO, Weightlifting, GOLOVANOV Vladimir, URS, gold]
[1964, TOKYO, Weightlifting, MARTIN Louis George, GBR, silver]
[1964, TOKYO, Wrestling, HAYDARI Said Ali Akbar, IRI, bronze]
[1964, TOKYO, Wrestling, YOSHIDA Yoshikatsu, JPN, gold]
[1964, TOKYO, Wrestling, CHANG Chang-Sun, KOR, silver]
[1964, TOKYO, Wrestling, KAPLAN Hamit, TUR, bronze]
[1964, TOKYO, Wrestling, IVANITSKY Aleksandr, URS, gold]
[1964, TOKYO, Wrestling, DJIBER Liutvi Akhmedov, BUL, silver]
[1964, TOKYO, Wrestling, IBRAGIMOV Aidyn Ali Ogly, URS, bronze]
[1964, TOKYO, Wrestling, UETAKE Yojiro, JPN, gold]
[1964, TOKYO, Wrestling, AKBAS Hüseyin, TUR, silver]
[1964, TOKYO, Wrestling, KHOKHASHVILI Nodar, URS, bronze]
[1964, TOKYO, Wrestling, WATANABE Osamu, JPN, gold]
[1964, TOKYO, Wrestling, KOLEV Stancho Ivanov, BUL, silver]
[1964, TOKYO, Wrestling, HORIUCHI Iwao, JPN, bronze]
[1964, TOKYO, Wrestling, VALTCHEV Enyu Dimov, BUL, gold]
[1964, TOKYO, Wrestling, ROST Klaus-Jürgen, EUA, silver]
[1964, TOKYO, Wrestling, SANATKARAN Mohammad Ali, IRI, bronze]
[1964, TOKYO, Wrestling, OGAN Ismail, TUR, gold]
[1964, TOKYO, Wrestling, SAGARADZE Guliko, URS, silver]
[1964, TOKYO, Wrestling, BRAND Daniel Oliver, USA, bronze]
[1964, TOKYO, Wrestling, GARDJEV Prodan Stoyanov, BUL, gold]
[1964, TOKYO, Wrestling, GÜNGÖR Hasan, TUR, silver]
[1964, TOKYO, Wrestling, CHERIFOV Said Mustafov, BUL, bronze]
[1964, TOKYO, Wrestling, MEDVED Aleksandr, URS, gold]
[1964, TOKYO, Wrestling, AYIK Ahmet, TUR, silver]
[1964, TOKYO, Wrestling, PIRVULESCU Dumitru, ROU, bronze]
[1964, TOKYO, Wrestling, HANAHARA Tsutomu, JPN, gold]
[1964, TOKYO, Wrestling, KERESOV Angel Stoyanov, BUL, silver]
[1964, TOKYO, Wrestling, DIETRICH Wilfried, EUA, bronze]
[1964, TOKYO, Wrestling, KOZMA Istvan, HUN, gold]
[1964, TOKYO, Wrestling, ROSHCHIN Anatoli, URS, silver]
[1964, TOKYO, Wrestling, CERNEA Ion, ROU, bronze]
[1964, TOKYO, Wrestling, ICHIGUCHI Masamitsu, JPN, gold]
[1964, TOKYO, Wrestling, TROSTYANSKY Vladlen, URS, silver]
[1964, TOKYO, Wrestling, MARTINOVIC Branko, YUG, bronze]
[1964, TOKYO, Wrestling, POLYAK Imre, HUN, gold]
[1964, TOKYO, Wrestling, RURUA Roman, URS, silver]
[1964, TOKYO, Wrestling, GVANTELADZE David, URS, bronze]
[1964, TOKYO, Wrestling, AYVAZ Kazim, TUR, gold]
[1964, TOKYO, Wrestling, BULARCA Valeriu, ROU, silver]
[1964, TOKYO, Wrestling, NYSTRÖM Bertil, SWE, bronze]
[1964, TOKYO, Wrestling, KOLESOV Anatoli, URS, gold]
[1964, TOKYO, Wrestling, TODOROV Kiril Petkov, BUL, silver]
[1964, TOKYO, Wrestling, METZ Lothar, EUA, bronze]
[1964, TOKYO, Wrestling, SIMIC Branislav, YUG, gold]
[1964, TOKYO, Wrestling, KORMANIK Jiri, TCH, silver]
[1964, TOKYO, Wrestling, KIEHL Heinz, EUA, bronze]
[1964, TOKYO, Wrestling, RADEV Boyan Aleksandrov, BUL, gold]
[1964, TOKYO, Wrestling, SVENSSON Per Oscar, SWE, silver]
[1968, MEXICO, Aquatics, YOUNG Edwin Frank, USA, bronze]
[1968, MEXICO, Aquatics, DIBIASI Klaus, ITA, gold]
[1968, MEXICO, Aquatics, GAXIOLA ROBLES Alvaro, MEX, silver]
[1968, MEXICO, Aquatics, PETERSON Ann Stewart, USA, bronze]
[1968, MEXICO, Aquatics, DUCHKOVA Milena, TCH, gold]
